2009.10,1026187,2730.0,2009.11,78.19,2009.10,4.8074264483
2009.11,1012903,2782.0,2009.12,77.46,2009.11,4.70038291603
2009.12,1093017,2859.0,2010.1,78.65,2009.12,4.86087031351
2010.1,999963,2890.0,2010.2,72.2,2010.1,4.79235399553
2010.2,1016393,2930.0,2010.3,76.45,2010.2,4.53749913504
2010.3,1095257,2978.0,2010.4,81.14,2010.3,4.53269337064
2010.4,1116820,2961.0,2010.5,87.09,2010.4,4.33088333353
2010.5,1158373,3000.0,2010.6,74.02,2010.5,5.21648653517
2010.6,1234941,3020.0,2010.7,74.9,2010.6,5.45955755577
2010.7,1282757,2974.0,2010.8,77.42,2010.7,5.57121940482
2010.8,1286851,3014.0,2010.9,76.1,2010.8,5.6104844061
2010.9,1305148,3010.0,2010.10,80.79,2010.9,5.36705021303
2010.10,1328196,3011.0,2010.11,83.47,2010.10,5.2847080373
2010.11,1428337,3032.0,2010.12,87.55,2010.11,5.3807812799
2010.12,1595873,3000.0,2011.1,92.87,2010.12,5.72798176663
2011.1,1409625,3015.0,2011.2,99.61,2011.1,4.6936784804
2011.2,1439301,3022.0,2011.3,112.5,2011.2,4.2335495257
2011.3,1537210,3045.0,2011.4,115.3,2011.3,4.37841171101
2011.4,1563393,3013.0,2011.5,124.9,2011.4,4.15438357988
2011.5,1648669,4970.0,2011.6,114.52,2011.5,2.89664813892
2011.6,1782857,4945.0,2011.7,112.3,2011.6,3.21048361901
2011.7,1854517,4958.0,2011.8,117.17,2011.7,3.19233064097
2011.8,1992310,5107.0,2011.9,113.85,2011.8,3.4265574845
2011.9,2260112,5640.0,2011.10,104.91,2011.9,3.81974147378
2011.10,2318000,8450.0,2011.11,110.13,2011.10,2.49087012283
2011.11,2439681,8590.0,2011.12,110.8,2011.11,2.56330402659
2011.12,2877658,8350.0,2012.1,108.0,2011.12,3.19101574629
2012.1,2880585,8350.0,2012.2,110.98,2012.1,3.10849017409
2012.2,2964249,8110.0,2012.3,121.61,2012.2,3.00555402846
2012.3,3159624,8020.0,2012.4,122.6,2012.3,3.21344273899
2012.4,3252689,8050.0,2012.5,119.7,2012.4,3.37561190762
2012.5,3559648,8410.0,2012.6,103.23,2012.5,4.10020084908
2012.6,3752118,8320.0,2012.7,92.06,2012.6,4.89871519828
2012.7,3925900,8290.0,2012.8,106.12,2012.7,4.46259486382
2012.8,4084895,8420.0,2012.9,112.48,2012.8,4.31313943804
2012.9,4096741,8500.0,2012.10,112.53,2012.9,4.28303145305
2012.10,4228447,8530.0,2012.11,109.14,2012.10,4.54200816745
2012.11,4244270,8560.0,2012.12,110.35,2012.11,4.49321191282
2012.12,4741282,8570.0,2013.1,110.35,2012.12,5.01351856483
2013.1,4368023,8660.0,2013.2,114.91,2013.1,4.38944083762
2013.2,4504840,8600.0,2013.3,111.95,2013.2,4.67904068469
2013.3,4692789,8670.0,2013.4,109.85,2013.3,4.9273324902
2013.4,4888296,8670.0,2013.5,103.78,2013.4,5.43281269067
2013.5,4988338,8690.0,2013.6,102.12,2013.5,5.62115149622
2013.6,5159884,8790.0,2013.7,102.76,2013.6,5.71250992516
2013.7,5450175,8880.0,2013.8,106.84,2013.7,5.74465037389
2013.8,5547075,8990.0,2013.9,114.2,2013.8,5.40304073995
2013.9,5547075,9090.0,2013.10,108.2,2013.9,5.63991935238
2013.10,5374793,9230.0,2013.11,109.69,2013.10,5.30875894017
2013.11,5477569,9340.0,2013.12,111.04,2013.11,5.2815516063
2013.12,5348781,9520.0,2014.1,111.18,2013.12,5.05348753101
2014.1,5322441,9640.0,2014.2,107.75,2014.1,5.12408757016
2014.2,5389193,9770.0,2014.3,108.85,2014.2,5.06758147545
2014.3,5753101,9880.0,2014.4,108.0,2014.3,5.39164511171
2014.4,5860652,9980.0,2014.5,108.8,2014.4,5.39742352352
2014.5,6055941,10090.0,2014.6,110.02,2014.5,5.45530238758
2014.6,6198540,10200.0,2014.7,113.3,2014.6,5.36363636364
2014.7,6455276,10320.0,2014.8,106.06,2014.7,5.89771110984
2014.8,6364471,10430.0,2014.9,102.51,2014.8,5.95266949145
2014.9,6335320,10590.0,2014.10,97.15,2014.9,6.15785971967
2014.10,6377912,10720.0,2014.11,86.02,2014.10,6.91646684041
2014.11,6194398,10810.0,2014.12,72.58,2014.11,7.89507842187
2014.12,6805978,11900.0,2015.1,57.35,2014.12,9.97264035518
2015.1,6023213,15400.0,2015.2,49.15,2015.1,7.95763432905
2015.2,6129105,14890.0,2015.3,60.75,2015.2,6.77572983774
2015.3,6483703,14700.0,2015.4,56.31,2015.3,7.83285795227
2015.4,6536111,14270.0,2015.5,65.63,2015.4,6.97899748233
2015.5,6687564,14890.0,2015.6,62.89,2015.5,7.14153647659
2015.6,6883744,15333.0,2015.7,61.77,2015.6,7.26808460192
2015.7,7008649,15248.0,2015.8,53.43,2015.7,8.60272921843
2015.8,6970521,17452.0,2015.9,53.02,2015.8,7.53321412796
2015.9,6862950,17688.0,2015.10,48.53,2015.9,7.99506159516
2015.10,6837568,17438.0,2015.11,48.7,2015.10,8.05148566243
2015.11,6748775,18098.0,2015.12,44.5,2015.11,8.37981352462
